,Protein_pair,Spearman_r,Pvalue,pcorr,FDR<0.05
82,YBR115C_YKL180W,0.48333333333333334,0.18746985521554207,0.13997749189427142,False
83,YNR050C_YKL180W,0.6166666666666666,0.07692880993776309,0.07726328302444901,False
84,YDL131W_YJL177W,0.3666666666666667,0.33173980143301507,0.21586449050993375,False
85,YDL182W_YJL177W,0.7999999999999999,0.00962792472537983,0.01843772527720407,True
86,YDR234W_YJL177W,0.6166666666666666,0.07692880993776309,0.07726328302444901,False
87,YIL094C_YJL177W,0.9500000000000001,8.762523965086177e-05,0.00039983072314763585,True
88,YBR115C_YJL177W,0.39999999999999997,0.2861051019083129,0.1933170853113573,False
89,YNR050C_YJL177W,0.5833333333333334,0.09918581647988323,0.08625665357874081,False
90,YDL131W_YNL301C,0.43333333333333335,0.2439524358800516,0.17174251485955636,False
91,YDL182W_YNL301C,0.8499999999999999,0.0037047773275858133,0.008298701213792222,True
92,YDR234W_YNL301C,0.6833333333333333,0.04244227208707231,0.058314735179858454,False
93,YIL094C_YNL301C,0.9666666666666667,2.155031274835775e-05,0.00012846767083537139,True
94,YBR115C_YNL301C,0.48333333333333334,0.18746985521554207,0.13997749189427142,False
95,YNR050C_YNL301C,0.6166666666666666,0.07692880993776309,0.07726328302444901,False
96,YDL131W_YBL027W,0.43333333333333335,0.2439524358800516,0.17174251485955636,False
